state,slug,title,type,rating,minPrice
Kerala,our-lady-of-good-health-church-pattumala,"Our Lady of Good Health Church, Pattumala",spiritual,4.5,900
Kerala,st-mary-s-syro-malabar-catholic-church-arakuzha,"St. Mary's Syro-Malabar Catholic Church, Arakuzha",spiritual,4.4,900
Kerala,st-mary-s-syro-malabar-catholic-forane-church-champakulam,"St. Mary's Syro-Malabar Catholic Forane Church, Champakulam",spiritual,4.7,900
Kerala,st-xavier-s-church-peyad,"St. Xavier's Church, Peyad",spiritual,4.6,900
Kerala,sree-bhuvaneswary-temple-valamchuzhy,"Sree Bhuvaneswary Temple, Valamchuzhy",spiritual,4.6,900
Kerala,vethalan-kavu-mahadeva-temple,"Vethalan Kavu Mahadeva Temple",spiritual,4.2,900
Kerala,thumpamon-vadakkumnatha-temple,"Thumpamon Vadakkumnatha Temple",spiritual,4.8,900
Kerala,nalukulangara-devi-temple,"Nalukulangara Devi Temple",spiritual,4.6,900
Kerala,elamgulam-sree-dharma-sastha-temple,"Elamgulam Sree Dharma Sastha Temple",spiritual,4.1,900
Kerala,panakkattodil-devi-temple,"Panakkattodil Devi Temple",spiritual,4.8,900
Kerala,st-mary-s-cathedral-punalur,"St. Mary's Cathedral, Punalur",heritage,4.1,900
Kerala,amunthirathu-devi-temple,"Amunthirathu Devi Temple",spiritual,4.5,900
Kerala,st-mary-s-syro-malabar-catholic-church-koratty,"St. Mary's Syro-Malabar Catholic Church, Koratty",spiritual,4.6,900
Kerala,st-elijah-orthodox-syrian-church-koduvila,"St. Elijah Orthodox Syrian Church, Koduvila",spiritual,4.2,900
Kerala,valiyakoikkal-temple,"Valiyakoikkal Temple",spiritual,4.1,900
Kerala,arthat-st-mary-s-cathedral,"Arthat St. Mary's Cathedral",heritage,4.4,900
Kerala,sri-nellikulangara-bhagavathi-temple,"Sri Nellikulangara Bhagavathi Temple",spiritual,4.7,900
Kerala,ponmeri-shiva-temple,"Ponmeri Shiva Temple",spiritual,4.4,900
Kerala,kalarivathukkal-bhagavathy-temple,"Kalarivathukkal Bhagavathy Temple",spiritual,4.3,900
Kerala,kurinjimala-sanctuary,"Kurinjimala Sanctuary",wildlife,4.1,2500
Kerala,malabar-wildlife-sanctuary,"Malabar Wildlife Sanctuary",wildlife,4.6,2500
Kerala,vazhvanthol-waterfalls,"Vazhvanthol waterfalls",heritage,4.4,900
Kerala,valanjanganam-falls,"Valanjanganam Falls",heritage,4.2,900
Kerala,keralamkundu-waterfalls,"Keralamkundu Waterfalls",heritage,4.6,900
Kerala,kattikkayam-falls,"Kattikkayam Falls",heritage,4.5,900
Kerala,areekkal-waterfalls,"Areekkal Waterfalls",heritage,4.2,900
Kerala,lakkam-waterfalls,"Lakkam Waterfalls",heritage,4.7,900
Kerala,carmelagiri-elephant-park,"Carmelagiri Elephant Park",heritage,4.5,900
Kerala,mango-meadows,"Mango Meadows",heritage,4.8,900
Kerala,meenkunnu-beach,"Meenkunnu Beach",beach,4.4,1200
Kerala,mangottu-bhagavathi-temple,"Mangottu Bhagavathi Temple",spiritual,4.2,900
Kerala,meenkulathi-temple,"Meenkulathi Temple",spiritual,4.4,900
Kerala,anjumoorthy-temple,"Anjumoorthy Temple",spiritual,4.6,900
Kerala,karivellur-mahadeva-temple,"Karivellur Mahadeva Temple",spiritual,4.7,900
Kerala,shaktheeswaram-temple,"Shaktheeswaram Temple",spiritual,4.6,900
Kerala,manarcad-church,"Manarcad Church",spiritual,4.4,900
Kerala,kanimangalam-sastha-temple,"Kanimangalam Sastha Temple",spiritual,4.1,900
Kerala,nedumpura-kulasekharanellur-shiva-temple,"Nedumpura Kulasekharanellur Shiva Temple",spiritual,4.5,900
Kerala,kootayanimoodu-chamundi-temple,"Kootayanimoodu chamundi temple",spiritual,4.2,900
Kerala,padanayarkulangara-mahadeva-temple,"Padanayarkulangara Mahadeva Temple",spiritual,4.5,900
Kerala,aluvamkudi-sree-mahadeva-temple,"Aluvamkudi Sree Mahadeva Temple",spiritual,4.1,900
Kerala,chammanad-devi-temple,"Chammanad devi temple",spiritual,4.1,900
Kerala,vazhappully-temple,"Vazhappully temple",spiritual,4.6,900
Kerala,st-george-forane-church-edathua,"St.George Forane Church, Edathua",spiritual,4.6,900
Kerala,marthoman-cheriyapally-kothamangalam,"Marthoman Cheriyapally, Kothamangalam",spiritual,4.4,900
Kerala,avanoor-sreekanteswaram-mahadeva-temple,"Avanoor Sreekanteswaram Mahadeva Temple",spiritual,4.6,900
Kerala,ootukulangara-bhagavathy-temple-peruvemba,"Ootukulangara Bhagavathy Temple, Peruvemba",spiritual,4.6,900
Kerala,padiyanoor-devi-temple,"Padiyanoor Devi Temple",spiritual,4.7,900
Kerala,nilakkal-sree-mahadeva-temple,"Nilakkal Sree Mahadeva Temple",spiritual,4.8,900
Kerala,changattu-sree-bhagavathy-temple,"Changattu Sree Bhagavathy Temple",spiritual,4.5,900
Kerala,sacred-heart-forane-church,"Sacred Heart Forane Church",spiritual,4.8,900
Kerala,mulanthuruthy-marthoman-church,"Mulanthuruthy Marthoman Church",spiritual,4.6,900
Kerala,st-mary-s-forane-church-chalakudy,"St. Mary's Forane Church, Chalakudy",spiritual,4.2,900
Kerala,st-mary-s-church-vechoor,"St. Mary's Church, Vechoor",spiritual,4.2,900
Kerala,st-mary-s-forane-church-edoor,"St. Mary's Forane Church Edoor",spiritual,4.5,900
Kerala,st-marys-church-meenangadi,"St. Marys Church Meenangadi",spiritual,4.1,900
Kerala,mar-thoma-sleeha-church-thulappally,"Mar Thoma Sleeha Church Thulappally",spiritual,4.5,900
Kerala,ramapuram-church,"Ramapuram Church",spiritual,4.6,900
Kerala,st-francis-xavier-s-church-sampaloor,"St. Francis Xavier's Church, Sampaloor",spiritual,4.6,900
Kerala,dutch-church-munroe-island,"Dutch Church, Munroe Island",spiritual,4.1,900
Kerala,st-mary-s-church-marady,"St. Mary's Church, Marady",spiritual,4.7,900
Kerala,sri-rama-temple-ramapuram,"Sri Rama Temple, Ramapuram",spiritual,4.3,900
Kerala,avanavanchery-sri-indilayappan-temple,"Avanavanchery Sri Indilayappan Temple",spiritual,4.4,900
Kerala,chittoorkavu-devi-temple,"Chittoorkavu Devi Temple",spiritual,4.6,900
Kerala,eravikulangara-temple,"Eravikulangara Temple",spiritual,4.3,900
Kerala,kalamassery-mahaganapathy-temple,"Kalamassery Mahaganapathy Temple",spiritual,4.4,900
Kerala,manikandeswaram-uma-maheswara-temple,"Manikandeswaram Uma Maheswara temple",spiritual,4.6,900
Kerala,chennamangalam-temple,"Chennamangalam Temple",spiritual,4.8,900
Kerala,sree-balakrishna-swami-temple-kuzhuppilly,"Sree Balakrishna Swami Temple, Kuzhuppilly",spiritual,4.2,900
Kerala,kannamaly-church-ernakulam,"Kannamaly Church, Ernakulam",spiritual,4.7,900
Kerala,malayalapuzha-devi-temple,"Malayalapuzha Devi Temple",spiritual,4.3,900
Kerala,st-francis-xavier-s-church-pizhala,"St. Francis Xavier's Church, Pizhala",spiritual,4.3,900
Kerala,st-mary-s-church-vendore,"St Mary's Church, Vendore",spiritual,4.7,900
Kerala,bela-church,"Bela Church",spiritual,4.8,900
Kerala,sreenarayanapuram-temple,"Sreenarayanapuram Temple",spiritual,4.7,900
Kerala,thattayil-orippurathu-bhagavathy-kshetram,"Thattayil Orippurathu Bhagavathy Kshetram",spiritual,4.6,900
Kerala,thrissileri-mahadeva-temple,"Thrissileri Mahadeva Temple",spiritual,4.2,900
Kerala,anandeshwaram-mahadeva-temple,"Anandeshwaram Mahadeva Temple",spiritual,4.6,900
Kerala,karyat-sree-ayyappa-temple-vanimal,"Karyat Sree Ayyappa Temple Vanimal",spiritual,4.5,900
Kerala,st-francis-xavier-forane-church-velur,"St. Francis Xavier Forane Church, Velur",spiritual,4.2,900
Kerala,pazhakulam-punthalaveettil-temple,"Pazhakulam punthalaveettil temple",spiritual,4.5,900
Kerala,parthasarathy-temple-mundakkayam,"Parthasarathy Temple, Mundakkayam",spiritual,4.3,900
Kerala,oorali-appooppan-kavu,"Oorali Appooppan Kavu",spiritual,4.3,900
Kerala,pulimukham-devi-temple,"Pulimukham Devi Temple",spiritual,4.5,900
Kerala,konni-forest-division,"Konni Forest Division",heritage,4.6,900
Kerala,valara,"Valara",heritage,4.6,900
Kerala,kannimara-teak,"Kannimara Teak",heritage,4.5,900
Kerala,pariyanempatta-bhagavathi-temple,"Pariyanempatta Bhagavathi Temple",spiritual,4.2,900
Kerala,mukkoottuthara-thiruvambadi-sree-krishaswami-temple,"Mukkoottuthara Thiruvambadi Sree Krishaswami Temple",spiritual,4.2,900
Kerala,mayannur-kavu-sri-kurumba-bagavathy-temple,"Mayannur Kavu Sri Kurumba Bagavathy Temple",spiritual,4.7,900
Kerala,st-bursouma-s-orthodox-church,"St. Bursouma's Orthodox Church",spiritual,4.2,900
Kerala,mezhuveli-temple,"Mezhuveli Temple",spiritual,4.4,900
Kerala,sri-gopalakrishna-temple-kumble,"Sri Gopalakrishna Temple Kumble",spiritual,4.3,900
Kerala,sree-madiyan-koolom-temple,"Sree Madiyan Koolom Temple",spiritual,4.4,900
Kerala,chelamattom-shree-krishna-swami-temple,"Chelamattom Shree Krishna Swami Temple",spiritual,4.7,900
Kerala,st-mary-s-orthodox-cathedral-puthencavu,"St. Mary's Orthodox Cathedral, Puthencavu",spiritual,4.2,900
Kerala,aruvithura-st-george-s-syro-malabar-catholic-forane-church,"Aruvithura St. George's Syro-Malabar Catholic Forane Church",spiritual,4.7,900
Kerala,st-thomas-church-thumpoly,"St. Thomas Church, Thumpoly",spiritual,4.3,900
Kerala,nariampara-puthiyakavu-devikshethram,"Nariampara Puthiyakavu Devikshethram",spiritual,4.5,900
Kerala,sasthamangalam-mahadevar-temple,"Sasthamangalam Mahadevar Temple",spiritual,4.2,900
Kerala,sree-kattayattu-bhagavathi-kshethram,"Sree Kattayattu Bhagavathi Kshethram",spiritual,4.8,900
Kerala,st-george-shrine-pilgrim-centre-kulathuvayal,"St George Shrine Pilgrim Centre Kulathuvayal",spiritual,4.4,900
Kerala,little-flower-forane-church-nilambur,"Little Flower Forane Church, Nilambur",spiritual,4.6,900
Kerala,kottekkad-temple,"Kottekkad Temple",spiritual,4.6,900
Kerala,kolathukara-shiva-temple,"Kolathukara shiva temple",spiritual,4.7,900
Kerala,padayanivettom,"Padayanivettom",spiritual,4.2,900
Kerala,changankulangara-sri-mahadevar-temple,"Changankulangara Sri Mahadevar Temple",spiritual,4.7,900
Kerala,kannamcode-cathedral,"Kannamcode Cathedral",heritage,4.3,900
Kerala,st-joseph-s-syro-malabar-catholic-church-meenkunnam,"St. Joseph's Syro-Malabar Catholic Church, Meenkunnam",spiritual,4.7,900
Kerala,st-george-forane-church-kallody-wayanad,"St. George Forane Church Kallody, Wayanad",spiritual,4.8,900
Kerala,trikandiyur-mahadeva-temple,"Trikandiyur Mahadeva Temple",spiritual,4.6,900
Kerala,nilakkal-st-thomas-church,"Nilakkal St.Thomas Church",spiritual,4.4,900
Kerala,st-teresa-s-shrine-mahe,"St. Teresa’s Shrine, Mahé",spiritual,4.2,900
Kerala,st-thomas-orthodox-cathedral-thottomon-ranny,"St Thomas Orthodox Cathedral, Thottomon, Ranny",heritage,4.5,900
Kerala,basilica-of-our-lady-of-lourdes-chemperi,"Basilica of Our Lady of Lourdes, Chemperi",spiritual,4.1,900
Kerala,st-mary-s-jacobite-syrian-cathedral-church-karakunnam,"St. Mary's Jacobite Syrian Cathedral Church, Karakunnam",spiritual,4.4,900
Kerala,polur-temple-kozhikode,"Polur temple, Kozhikode",spiritual,4.2,900
Kerala,st-joseph-s-parish-shrine-pavaratty,"St. Joseph’s Parish Shrine, Pavaratty",spiritual,4.4,900
Kerala,madhur,"Madhur",spiritual,4.6,900
Kerala,bethel-marthoma-church,"Bethel Marthoma Church",spiritual,4.3,900
Kerala,st-john-the-baptist-jacobite-syrian-church-south-parur,"St. John The Baptist Jacobite Syrian Church, South Parur",spiritual,4.3,900
Kerala,st-nicholas-church,"St. Nicholas' Church",spiritual,4.3,900
Kerala,st-george-church-kalady,"St. George Church, Kalady",spiritual,4.3,900
Kerala,st-joseph-s-syro-malabar-catholic-church-chennamkary,"St. Joseph's Syro-Malabar Catholic Church, Chennamkary",spiritual,4.4,900
Kerala,holy-magi-syro-malabar-catholic-forane-church-muvattupuzha,"Holy Magi Syro-Malabar Catholic Forane Church, Muvattupuzha",spiritual,4.3,900
Kerala,kadammanittapally,"Kadammanittapally",spiritual,4.2,900
Kerala,st-antony-s-church-pazhuvil,"St. Antony's Church, Pazhuvil",spiritual,4.2,900
Kerala,kadampanad-church,"Kadampanad Church",spiritual,4.1,900
Kerala,st-antony-s-church-kuninji,"St. Antony's Church, Kuninji",spiritual,4.1,900
Kerala,st-philomena-s-forane-church-koonammavu,"St.Philomena's Forane Church, Koonammavu",spiritual,4.2,900
Kerala,st-stanislaus-forane-church-mala,"St. Stanislaus Forane Church, Mala",spiritual,4.5,900
Kerala,st-mary-s-orthodox-church-avaneeswaram,"St. Mary's Orthodox Church, Avaneeswaram",spiritual,4.3,900
Kerala,holy-cross-shrine-mapranam,"Holy Cross Shrine Mapranam",spiritual,4.6,900
Kerala,nileshwar-muthappan-madappura,"Nileshwar Muthappan Madappura",spiritual,4.3,900
Kerala,pavangad,"Pavangad",heritage,4.6,900
Kerala,chembra-peak,"Chembra Peak",adventure,4.9,2800
Ladakh,ladakh,"Ladakh",adventure,4.9,400
Ladakh,hemis-national-park,"Hemis National Park",wildlife,4.3,2500
Ladakh,thikse-monastery,"Thikse Monastery",spiritual,4.7,900
Ladakh,diskit-monastery,"Diskit Monastery",hill_station,4.2,1200
Ladakh,lamayuru-monastery,"Lamayuru Monastery",spiritual,4.4,900
Ladakh,alchi-monastery,"Alchi Monastery",spiritual,4.5,900
Ladakh,hemis-monastery,"Hemis Monastery",spiritual,4.8,900
Ladakh,karsha-monastery,"Karsha Monastery",spiritual,4.8,900
Ladakh,likir-monastery,"Likir Monastery",spiritual,4.2,900
Ladakh,tingmosgang-monastery,"Tingmosgang monastery",spiritual,4.5,900
Ladakh,rizong-monastery,"Rizong Monastery",spiritual,4.2,900
Ladakh,korzok-monastery,"Korzok Monastery",spiritual,4.8,900
Ladakh,lingshed-monastery,"Lingshed Monastery",spiritual,4.1,900
Ladakh,matho-monastery,"Matho Monastery",spiritual,4.4,900
Ladakh,phyang-monastery,"Phyang Monastery",spiritual,4.2,900
Ladakh,takthok-monastery,"Takthok Monastery",spiritual,4.3,900
Ladakh,hanle-monastery,"Hanle Monastery",spiritual,4.8,900
Ladakh,basgo-monastery,"Basgo Monastery",spiritual,4.6,900
Ladakh,changthang-wildlife-sanctuary,"Changthang Wildlife Sanctuary",wildlife,4.4,2500
Ladakh,stok-monastery,"Stok Monastery",spiritual,4.5,900
Ladakh,bardan-monastery,"Bardan Monastery",spiritual,4.2,900
Ladakh,zangla-khar,"Zangla Khar",heritage,4.8,900
Ladakh,stakna-monastery,"Stakna Monastery",spiritual,4.2,900
Ladakh,shey-monastery,"Shey Monastery",spiritual,4.2,900
Ladakh,khurnak-fort,"Khurnak Fort",heritage,4.2,900
Ladakh,mangyu-temple-complex,"Mangyu temple complex",spiritual,4.5,900
Ladakh,hanle,"Hanle",adventure,4.9,2500
Ladakh,zanskar-valley,"Zanskar Valley",adventure,4.9,3500
Lakshadweep,agatti-island,"Agatti Island",beach,4.8,5500
Lakshadweep,bangaram-island,"Bangaram Island",beach,4.9,6500
Madhya Pradesh,khajuraho,"Khajuraho",heritage,4.6,900
Madhya Pradesh,gwalior,"Gwalior",heritage,4.4,900
Madhya Pradesh,orchha,"Orchha",heritage,4.6,900
Madhya Pradesh,pachmarhi,"Pachmarhi",hill_station,4.4,1100
Madhya Pradesh,bandhavgarh,"Bandhavgarh",wildlife,4.6,3000
Madhya Pradesh,kanha,"Kanha",wildlife,4.6,3000
Madhya Pradesh,ujjain,"Ujjain",spiritual,4.6,900
Madhya Pradesh,bandhavgarh-national-park,"Bandhavgarh National Park",wildlife,4.1,2500
Madhya Pradesh,omkareshwar-temple,"Omkareshwar Temple",spiritual,4.6,900
Madhya Pradesh,pench-national-park,"Pench National Park",wildlife,4.2,2500
Madhya Pradesh,bhojeshwar-temple,"Bhojeshwar Temple",spiritual,4.7,900
Madhya Pradesh,asirgarh-fort,"Asirgarh Fort",heritage,4.5,900
Madhya Pradesh,chachai-falls,"Chachai Falls",heritage,4.6,900
Madhya Pradesh,dhuandhar-falls,"Dhuandhar Falls",heritage,4.2,900
Madhya Pradesh,pandav-falls,"Pandav Falls",heritage,4.2,900
Madhya Pradesh,van-vihar-national-park,"Van Vihar National Park",wildlife,4.3,2500
Madhya Pradesh,chausath-yogini-temple-mitaoli,"Chausath Yogini Temple, Mitaoli",spiritual,4.5,900
Madhya Pradesh,keoti-falls,"Keoti Falls",heritage,4.6,900
Madhya Pradesh,kal-bhairav-temple,"Kal Bhairav temple",spiritual,4.6,900
Madhya Pradesh,purwa-falls,"Purwa Falls",heritage,4.3,900
Madhya Pradesh,raneh-falls,"Raneh Falls",heritage,4.4,900
Madhya Pradesh,bahuti-falls,"Bahuti Falls",heritage,4.8,900
Madhya Pradesh,pashupatinath-temple,"Pashupatinath Temple",spiritual,4.1,900
Madhya Pradesh,gatha-falls,"Gatha Falls",heritage,4.2,900
Madhya Pradesh,taj-mahal-palace,"Taj Mahal Palace",heritage,4.4,900
Madhya Pradesh,bateshwar-hindu-temples,"Bateshwar Hindu temples",spiritual,4.7,900
Madhya Pradesh,pench-tiger-reserve,"Pench Tiger Reserve",wildlife,4.7,2500
Madhya Pradesh,chanderi-fort,"Chanderi Fort",heritage,4.8,900
Madhya Pradesh,rajwada-palace,"Rajwada palace",heritage,4.6,900
Madhya Pradesh,bawangaja,"Bawangaja",spiritual,4.4,900
Madhya Pradesh,kakanmath-temple-sihoniya,"Kakanmath temple, Sihoniya",spiritual,4.8,900
Madhya Pradesh,shiva-temple-bhumara,"Shiva temple, Bhumara",spiritual,4.4,900
Madhya Pradesh,ratapani-tiger-reserve,"Ratapani Tiger Reserve",wildlife,4.5,2500
Madhya Pradesh,patalpani-waterfall,"Patalpani waterfall",heritage,4.2,900
Madhya Pradesh,aharji,"Aharji",spiritual,4.6,900
Madhya Pradesh,tigawa-temple,"Tigawa Temple",spiritual,4.7,900
Madhya Pradesh,gandhi-sagar-sanctuary,"Gandhi Sagar Sanctuary",wildlife,4.6,2500
Madhya Pradesh,kheoni-wildlife-sanctuary,"Kheoni Wildlife Sanctuary",wildlife,4.7,2500
Madhya Pradesh,gohad-fort,"Gohad Fort",heritage,4.6,900
Madhya Pradesh,sabalgarh-fort,"Sabalgarh Fort",heritage,4.3,900
Madhya Pradesh,jabalpur-madan-mahal,"Jabalpur Madan Mahal",heritage,4.1,900
Madhya Pradesh,bijasan-mata-mandir-indore,"Bijasan mata mandir indore",spiritual,4.3,900
Madhya Pradesh,national-chambal-sanctuary,"National Chambal Sanctuary",wildlife,4.6,2500
Madhya Pradesh,champavati-fort,"Champavati Fort",heritage,4.2,900
Madhya Pradesh,datia-palace,"Datia Palace",heritage,4.4,900
Madhya Pradesh,hindola-mahal,"Hindola Mahal",heritage,4.2,900
Madhya Pradesh,chaman-mahal,"Chaman Mahal",heritage,4.7,900
Madhya Pradesh,shri-kala-bhairava-nath-swami-temple,"Shri Kala Bhairava Nath Swami Temple",spiritual,4.5,900
Madhya Pradesh,sun-temple-madkhera,"Sun Temple, Madkhera",spiritual,4.6,900
Madhya Pradesh,nava-toran-temple,"Nava Toran Temple",spiritual,4.3,900
Madhya Pradesh,bagalamukhi-temple,"Bagalamukhi Temple",spiritual,4.2,900
Madhya Pradesh,ghatigaon-sanctuary,"Ghatigaon Sanctuary",wildlife,4.4,2500
Madhya Pradesh,deogarh-fort,"Deogarh Fort",heritage,4.4,900
Madhya Pradesh,kaliadeh-palace,"Kaliadeh Palace",heritage,4.3,900
Madhya Pradesh,hanumantal-bada-jain-mandir,"Hanumantal Bada Jain Mandir",spiritual,4.4,900
Madhya Pradesh,bajramath-temple-gyaraspur,"Bajramath Temple, Gyaraspur",spiritual,4.2,900
Madhya Pradesh,christ-church-dr-ambedkar-nagar,"Christ Church, Dr.Ambedkar Nagar",spiritual,4.2,900
Madhya Pradesh,siddhanath-temple-nemawar,"Siddhanath Temple, Nemawar",spiritual,4.4,900
Madhya Pradesh,unao-balaji-sun-temple,"Unao Balaji Sun Temple",spiritual,4.4,900
Madhya Pradesh,mohajmata-temple-terahi,"Mohajmata temple, Terahi",spiritual,4.4,900
Madhya Pradesh,dada-darbar,"Dada Darbar",spiritual,4.7,900
Madhya Pradesh,virateshwar-temple-sohagpur,"Virateshwar temple, Sohagpur",spiritual,4.6,900
Madhya Pradesh,adhyatma-niketan,"Adhyatma Niketan",heritage,4.2,900
Madhya Pradesh,ralamandal-wildlife-sanctuary,"Ralamandal Wildlife Sanctuary",wildlife,4.7,2500
Madhya Pradesh,ken-gharial-sanctuary,"Ken Gharial Sanctuary",wildlife,4.3,2500
Madhya Pradesh,veerangana-durgavati-wildlife-sanctuary,"Veerangana Durgavati Wildlife Sanctuary",wildlife,4.3,2500
Madhya Pradesh,son-gharial-wildlife-sanctuary,"Son Gharial Wildlife Sanctuary",wildlife,4.7,2500
Madhya Pradesh,dinosaur-fossils-national-park,"Dinosaur Fossils National Park",wildlife,4.3,2500
Madhya Pradesh,narsinghgarh-wildlife-sanctuary,"Narsinghgarh Wildlife Sanctuary",wildlife,4.8,2500
Madhya Pradesh,sardarpur-wildlife-sanctuary,"Sardarpur Wildlife Sanctuary",wildlife,4.4,2500
Madhya Pradesh,fellowship-of-the-pentecostal-churches-in-india,"Fellowship of the Pentecostal Churches in India",spiritual,4.4,900
Madhya Pradesh,gadarmal-devi-temple,"Gadarmal Devi temple",spiritual,4.7,900
Madhya Pradesh,neelkantha-nilkantheswar,"Neelkantha (Nilkantheswar)",spiritual,4.1,900
Madhya Pradesh,bhedaghat,"Bhedaghat",nature,4.8,2000
Madhya Pradesh,mandu,"Mandu (Mandav)",heritage,4.8,2000
Maharashtra,mumbai,"Mumbai",heritage,4.4,1500
Maharashtra,lonavala,"Lonavala",hill_station,4.3,1200
Maharashtra,mahabaleshwar,"Mahabaleshwar",hill_station,4.4,1300
Maharashtra,ajanta-ellora,"Ajanta & Ellora",heritage,4.7,1000
Maharashtra,matheran,"Matheran",hill_station,4.3,1300
Maharashtra,tarkarli,"Tarkarli",beach,4.4,1100
Maharashtra,kailasa-temple-ellora,"Kailasa Temple, Ellora",spiritual,4.5,900
Maharashtra,raigad-fort,"Raigad Fort",heritage,4.5,900
Maharashtra,bhimashankar-temple,"Bhimashankar Temple",spiritual,4.3,900
Maharashtra,sanjay-gandhi-national-park,"Sanjay Gandhi National Park",wildlife,4.7,2500
Maharashtra,shivneri-fort,"Shivneri Fort",heritage,4.6,900
Maharashtra,trimbakeshwar-shiva-temple,"Trimbakeshwar Shiva Temple",spiritual,4.6,900
Maharashtra,siddhivinayak-temple-mumbai,"Siddhivinayak Temple, Mumbai",spiritual,4.6,900
Maharashtra,aga-khan-palace,"Aga Khan Palace",heritage,4.3,900
Maharashtra,shaniwar-wada,"Shaniwar Wada",heritage,4.3,900
Maharashtra,murud-janjira,"Murud-Janjira",heritage,4.4,900
Maharashtra,hazur-sahib,"Hazur Sahib",heritage,4.4,900
Maharashtra,mumba-devi-temple,"Mumba Devi Temple",spiritual,4.8,900
Maharashtra,fort-vasai,"Fort Vasai",heritage,4.3,900
Maharashtra,rajgad-fort,"Rajgad Fort",heritage,4.5,900
Maharashtra,sindhudurg-fort,"Sindhudurg Fort",heritage,4.2,900
Maharashtra,vithoba-temple,"Vithoba Temple",spiritual,4.7,900
Maharashtra,mahalakshmi-temple,"Mahalakshmi Temple",spiritual,4.3,900
Maharashtra,chandoli-national-park,"Chandoli National Park",wildlife,4.1,2500
Maharashtra,khanderi-island,"Khānderi Island",heritage,4.6,900
Maharashtra,harishchandragad,"Harishchandragad",heritage,4.2,900
Maharashtra,lenyadri,"Lenyadri",spiritual,4.6,900
Maharashtra,ahmednagar-fort,"Ahmednagar Fort",heritage,4.7,900
